sid,season,name,issued_time,tcws_1,tcws_2,tcws_3,tcws_4,tcws_5
24-TC14,2024,NIKA,2024-11-11 23:00:00,Benguet; Cagayan; Isabela; Quirino; Aurora; Quezon,Ilocos Norte; Ilocos Sur; Abra,,,
24-TC14,2024,NIKA,2024-11-12 05:00:00,NCR; Abra,,,,
24-TC14,2024,NIKA,2024-11-12 11:00:00,Cagayan; Apayao,,,,
24-TC14,2024,NIKA,2024-11-12 17:00:00,,,,,
24-TC15,2024,OFEL,2024-11-12 05:00:00,,,,,
24-TC15,2024,OFEL,2024-11-12 11:00:00,,,,,
24-TC15,2024,OFEL,2024-11-12 17:00:00,,,,,
24-TC15,2024,OFEL,2024-11-12 23:00:00,Apayao,,,,
24-TC15,2024,OFEL,2024-11-13 05:00:00,Quirino; Apayao,,,,
24-TC15,2024,OFEL,2024-11-13 11:00:00,Mountain Province; Nueva Vizcaya; Ilocos Norte; Kalinga; Quirino; Apayao; Aurora; Ifugao; Abra,Isabela,,,
24-TC15,2024,OFEL,2024-11-13 17:00:00,Mountain Province; Ilocos Norte; Kalinga; Aurora; Ifugao; Quezon; Abra,Isabela; Apayao,,,
24-TC15,2024,OFEL,2024-11-13 20:00:00,Mountain Province; Kalinga; Aurora; Ifugao; Quezon; Abra,Ilocos Norte; Apayao,,,
24-TC15,2024,OFEL,2024-11-13 23:00:00,NCR; Ilocos Sur,Isabela; Apayao,Cagayan,,
24-TC15,2024,OFEL,2024-11-14 02:00:00,NCR; Ilocos Sur,Ilocos Norte; Isabela; Apayao,Camiguin; Cagayan,,
24-TC15,2024,OFEL,2024-11-14 05:00:00,NCR; Ilocos Sur; La Union,Ilocos Norte; Kalinga; Rizal; Abra,Isabela,Cagayan,
24-TC15,2024,OFEL,2024-11-14 08:00:00,Ilocos Sur; La Union,NCR; Kalinga; Quirino; Abra,Ilocos Norte; Apayao,Isabela,Cagayan
24-TC15,2024,OFEL,2024-11-14 11:00:00,Ilocos Sur; La Union,NCR; Kalinga; Quirino; Abra,Apayao,Isabela,Cagayan
24-TC15,2024,OFEL,2024-11-14 14:00:00,Ilocos Sur; La Union; Aurora,NCR; Kalinga; Abra,Ilocos Norte; Apayao,Isabela,
24-TC15,2024,OFEL,2024-11-14 17:00:00,Mountain Province; Ilocos Sur; La Union; Benguet; Ifugao,NCR; Kalinga; Abra,Ilocos Norte; Apayao,,
24-TC15,2024,OFEL,2024-11-14 20:00:00,Mountain Province; Ilocos Sur; La Union; Benguet; Aurora; Ifugao,NCR; Kalinga; Abra,Ilocos Norte; Apayao,,
24-TC15,2024,OFEL,2024-11-14 23:00:00,,NCR; Kalinga; Abra,Ilocos Norte; Apayao; Rizal,,
24-TC15,2024,OFEL,2024-11-15 02:00:00,Mountain Province; Ifugao,NCR; Kalinga; Rizal; Abra,Apayao,Ilocos Norte; Cagayan,
24-TC15,2024,OFEL,2024-11-15 05:00:00,,,,,
24-TC15,2024,OFEL,2024-11-15 11:00:00,Ilocos Norte; Apayao,Batanes,,,
24-TC15,2024,OFEL,2024-11-15 17:00:00,Batanes,,,,
24-TC15,2024,OFEL,2024-11-15 23:00:00,,,,,
24-TC15,2024,OFEL,2024-11-16 11:00:00,,,,,
24-TC15,2024,OFEL,2024-11-16 17:00:00,,,,,
24-TC16,2024,PEPITO,2024-11-14 23:00:00,Sorsogon,,,,
24-TC16,2024,PEPITO,2024-11-15 05:00:00,Albay,,,,
24-TC16,2024,PEPITO,2024-11-15 11:00:00,Camarines Norte; Northern Samar; Camarines Sur; Catanduanes; Sorsogon; Biliran; Masbate; Albay,Eastern Samar,,,
24-TC16,2024,PEPITO,2024-11-15 17:00:00,Northern Samar; Biliran; Rizal,Eastern Samar,,,
24-TC16,2024,PEPITO,2024-11-15 23:00:00,Bulacan; Leyte,Eastern Samar; Catanduanes; Albay,,,
24-TC16,2024,PEPITO,2024-11-16 02:00:00,NCR; Batangas,,Catanduanes,,
24-TC16,2024,PEPITO,2024-11-16 05:00:00,Cagayan; Rizal,Sorsogon; Quezon,Eastern Samar,,
24-TC16,2024,PEPITO,2024-11-16 08:00:00,Nueva Vizcaya; Nueva Ecija; Pangasinan; Cagayan; Isabela; Quirino; Aurora,NCR,Camarines Sur; Eastern Samar,,
24-TC16,2024,PEPITO,2024-11-16 11:00:00,NCR; Marinduque; Batangas; Zambales; Bataan; Cavite; Rizal,Camarines Norte; Camarines Sur; Sorsogon; Laguna,Eastern Samar; Albay,,
24-TC16,2024,PEPITO,2024-11-16 14:00:00,Abra,,Camarines Norte; Sorsogon,Albay,Catanduanes
24-TC16,2024,PEPITO,2024-11-16 17:00:00,Oriental Mindoro; Dinagat Islands; Abra,Nueva Vizcaya; Nueva Ecija; Pangasinan; La Union; Pampanga; Zambales; Benguet; Bulacan; Aurora; Bataan; Ifugao; Tarlac,,Albay,Camarines Sur; Catanduanes
24-TC16,2024,PEPITO,2024-11-16 20:00:00,Oriental Mindoro,NCR; Eastern Samar; Nueva Ecija; Marinduque; Pangasinan; Pampanga; Zambales; Bulacan; Bataan; Cavite; Quezon; Tarlac; Rizal,Laguna,Albay,Camarines Sur; Catanduanes
24-TC16,2024,PEPITO,2024-11-16 23:00:00,Oriental Mindoro; Ilocos Norte; Biliran; Leyte,NCR; Mountain Province; Eastern Samar; Ilocos Sur; Pampanga; Zambales; Benguet; Kalinga; Apayao; Bataan; Ifugao; Tarlac; Abra,Bulacan; Aurora,Camarines Norte,Camarines Sur; Catanduanes
24-TC16,2024,PEPITO,2024-11-17 02:00:00,Occidental Mindoro,NCR; Mountain Province; Northern Samar; Zambales; Bulacan; Kalinga; Bataan; Abra,Pampanga,Camarines Norte; Catanduanes,Camarines Sur
24-TC16,2024,PEPITO,2024-11-17 05:00:00,Occidental Mindoro,NCR; Pampanga; Zambales; Bulacan; Cagayan; Isabela; Bataan; Rizal; Abra,Nueva Ecija; Tarlac,Aurora,
24-TC16,2024,PEPITO,2024-11-17 08:00:00,Occidental Mindoro,Zambales; Bulacan; Cagayan; Isabela; Apayao; Bataan; Abra,Pampanga,Nueva Ecija; Aurora; Rizal,
24-TC16,2024,PEPITO,2024-11-17 11:00:00,Marinduque; Masbate; Romblon,NCR; Camarines Norte; Camarines Sur; Ilocos Norte; Pampanga; Zambales; Bataan; Cavite; Laguna; Quezon; Rizal; Abra,Bulacan,,
24-TC16,2024,PEPITO,2024-11-17 14:00:00,Marinduque; Romblon,Quezon,Ilocos Sur; Pangasinan; Tarlac,Nueva Ecija; Rizal,Nueva Vizcaya; Quirino
24-TC16,2024,PEPITO,2024-11-17 17:00:00,Camarines Norte; Camarines Sur; Marinduque,NCR; Pampanga; Bulacan; Bataan; Laguna; Rizal,Ilocos Sur; Pangasinan; Tarlac; Abra,,Nueva Vizcaya; Quirino
24-TC16,2024,PEPITO,2024-11-17 20:00:00,,NCR; Pampanga; Bulacan; Bataan; Laguna; Rizal,Ilocos Sur; Kalinga; Abra,,
24-TC16,2024,PEPITO,2024-11-17 23:00:00,Batangas; Quezon,Quirino,Tarlac,Benguet; Ifugao,
24-TC16,2024,PEPITO,2024-11-18 02:00:00,Nueva Ecija; Quirino,Mountain Province; Ifugao,Pangasinan; Abra,,
24-TC16,2024,PEPITO,2024-11-18 05:00:00,Rizal,Mountain Province; Zambales; Benguet; Abra,NCR,,
24-TC16,2024,PEPITO,2024-11-18 11:00:00,Abra,,,,
24-TC16,2024,PEPITO,2024-11-18 17:00:00,,,,,
24-TC17,2024,QUERUBIN,2024-12-17 17:00:00,Davao Oriental,,,,
24-TC17,2024,QUERUBIN,2024-12-17 23:00:00,Davao Oriental,,,,
24-TC17,2024,QUERUBIN,2024-12-18 05:00:00,Davao Oriental,,,,
24-TC17,2024,QUERUBIN,2024-12-18 11:00:00,Surigao Del Sur,,,,
24-TC18,2024,ROMINA,2024-12-22 11:00:00,,,,,
24-TC18,2024,ROMINA,2024-12-22 14:00:00,,,,,
24-TC18,2024,ROMINA,2024-12-22 17:00:00,Palawan,,,,
24-TC18,2024,ROMINA,2024-12-22 20:00:00,,,,,
24-TC18,2024,ROMINA,2024-12-22 23:00:00,,,,,
24-TC18,2024,ROMINA,2024-12-23 05:00:00,,,,,
25-TC01,2025,AURING,2025-06-12 23:00:00,,,,,
25-TC02,2025,BISING,2025-07-04 05:00:00,Ilocos Norte,,,,
25-TC02,2025,BISING,2025-07-04 11:00:00,Ilocos Sur,,,,
25-TC02,2025,BISING,2025-07-04 17:00:00,,,,,
25-TC02,2025,BISING,2025-07-06 17:00:00,Batanes,,,,
25-TC02,2025,BISING,2025-07-06 23:00:00,Batanes,,,,
25-TC02,2025,BISING,2025-07-07 05:00:00,,,,,
25-TC02,2025,BISING,2025-07-07 11:00:00,,,,,
25-TC03,2025,CRISING,2025-07-16 11:00:00,,,,,
25-TC03,2025,CRISING,2025-07-16 17:00:00,,,,,
25-TC03,2025,CRISING,2025-07-16 23:00:00,,,,,
25-TC03,2025,CRISING,2025-07-17 05:00:00,Ifugao,,,,
25-TC03,2025,CRISING,2025-07-17 11:00:00,Mountain Province; Ilocos Norte; Ilocos Sur; Kalinga; Apayao; Ifugao; Abra,,,,
25-TC03,2025,CRISING,2025-07-17 17:00:00,Ilocos Norte; Ilocos Sur; La Union; Benguet; Ifugao,,,,
25-TC03,2025,CRISING,2025-07-17 23:00:00,,,,,
25-TC03,2025,CRISING,2025-07-18 02:00:00,,NCR,,,
25-TC03,2025,CRISING,2025-07-18 05:00:00,Aurora,Kalinga; Apayao; Rizal; Abra,,,
25-TC03,2025,CRISING,2025-07-18 08:00:00,,Kalinga; Apayao; Rizal; Abra,,,
25-TC03,2025,CRISING,2025-07-18 11:00:00,,Mountain Province; Ilocos Norte; Ifugao,,,
25-TC03,2025,CRISING,2025-07-18 14:00:00,,Mountain Province; Ilocos Norte; Ifugao,,,
25-TC03,2025,CRISING,2025-07-18 17:00:00,,Mountain Province; Ilocos Norte; Ifugao,,,
25-TC03,2025,CRISING,2025-07-18 20:00:00,,Mountain Province; Ilocos Norte; Ifugao,,,
25-TC03,2025,CRISING,2025-07-18 23:00:00,,Mountain Province; Ilocos Norte; Ifugao,,,
25-TC03,2025,CRISING,2025-07-19 05:00:00,Mountain Province; Ilocos Sur; Benguet; Kalinga; Ifugao; Quezon; Abra,Ilocos Norte; Apayao; Rizal,,,
25-TC03,2025,CRISING,2025-07-19 11:00:00,NCR; Cagayan; Kalinga; Apayao; Abra,Ilocos Norte,,,
25-TC03,2025,CRISING,2025-07-19 17:00:00,,,,,
25-TC04,2025,DANTE,2025-07-22 17:00:00,,,,,
25-TC04,2025,DANTE,2025-07-22 23:00:00,,,,,
25-TC04,2025,DANTE,2025-07-23 05:00:00,,,,,
25-TC04,2025,DANTE,2025-07-23 11:00:00,,,,,
25-TC04,2025,DANTE,2025-07-23 17:00:00,,,,,
25-TC04,2025,DANTE,2025-07-23 23:00:00,,,,,
25-TC04,2025,DANTE,2025-07-24 11:00:00,,,,,
25-TC04,2025,DANTE,2025-07-24 17:00:00,,,,,
25-TC05,2025,EMONG,2025-07-23 11:00:00,NCR; La Union,,,,
25-TC05,2025,EMONG,2025-07-23 17:00:00,,,,,
25-TC05,2025,EMONG,2025-07-23 23:00:00,Mountain Province; Zambales; Benguet; Cagayan; Kalinga; Apayao; Ifugao; Abra,Pangasinan,,,
25-TC05,2025,EMONG,2025-07-24 02:00:00,Ilocos Norte; Pangasinan; Zambales; Kalinga,Mountain Province; Benguet; Ifugao,,,
25-TC05,2025,EMONG,2025-07-24 05:00:00,Nueva Vizcaya; Pangasinan; Zambales; Quirino; Apayao,,NCR; La Union,,
25-TC05,2025,EMONG,2025-07-24 08:00:00,Nueva Vizcaya; Pangasinan; Zambales; Quirino,,NCR; La Union,,
25-TC05,2025,EMONG,2025-07-24 11:00:00,Pangasinan; Zambales; Quirino,Mountain Province; Benguet; Kalinga; Apayao; Ifugao; Abra,NCR; Ilocos Sur; La Union,,
25-TC05,2025,EMONG,2025-07-24 14:00:00,Pangasinan; Zambales; Quirino,Mountain Province; Benguet; Kalinga; Apayao; Ifugao; Abra,NCR,,
25-TC05,2025,EMONG,2025-07-24 17:00:00,Nueva Ecija; Pampanga; Zambales; Quirino; Tarlac,Nueva Vizcaya,Mountain Province,NCR; Pangasinan; La Union,
25-TC05,2025,EMONG,2025-07-24 20:00:00,Pampanga; Zambales; Quirino; Bataan; Tarlac,Nueva Vizcaya,Mountain Province; Abra,NCR; Pangasinan; La Union,
25-TC05,2025,EMONG,2025-07-24 23:00:00,Pampanga,Quirino,Mountain Province; Abra,Ilocos Sur; Pangasinan,
25-TC05,2025,EMONG,2025-07-25 02:00:00,Pampanga,Nueva Vizcaya; Quirino,Benguet,NCR,
25-TC05,2025,EMONG,2025-07-25 05:00:00,,,,,
25-TC05,2025,EMONG,2025-07-25 08:00:00,Tarlac,Nueva Vizcaya; Quirino,Mountain Province; Benguet,,
25-TC05,2025,EMONG,2025-07-25 11:00:00,Mountain Province; Isabela; Kalinga; Quirino; Ifugao,NCR; Batanes; Abra,Cagayan; Apayao,,
25-TC05,2025,EMONG,2025-07-25 14:00:00,NCR; Mountain Province; Kalinga; Apayao; Abra,Batanes; Cagayan,,,
25-TC05,2025,EMONG,2025-07-25 17:00:00,Ilocos Norte; Cagayan; Apayao,Batanes,,,
25-TC05,2025,EMONG,2025-07-25 20:00:00,Batanes; Cagayan,,,,
25-TC05,2025,EMONG,2025-07-25 23:00:00,Batanes,,,,
25-TC06,2025,FABIAN,2025-08-08 11:00:00,,,,,
25-TC06,2025,FABIAN,2025-08-08 17:00:00,,,,,
25-TC06,2025,FABIAN,2025-08-08 23:00:00,,,,,
25-TC07,2025,GORIO,2025-08-11 05:00:00,,,,,
25-TC07,2025,GORIO,2025-08-11 11:00:00,,,,,
25-TC07,2025,GORIO,2025-08-11 17:00:00,,,,,
25-TC07,2025,GORIO,2025-08-11 23:00:00,,,,,
25-TC07,2025,GORIO,2025-08-12 05:00:00,,,,,
25-TC07,2025,GORIO,2025-08-12 11:00:00,Batanes,,,,
25-TC07,2025,GORIO,2025-08-12 17:00:00,Batanes,,,,
25-TC07,2025,GORIO,2025-08-12 23:00:00,,Batanes,,,
25-TC07,2025,GORIO,2025-08-13 05:00:00,,Batanes,,,
25-TC07,2025,GORIO,2025-08-13 11:00:00,,Batanes,,,
25-TC07,2025,GORIO,2025-08-13 17:00:00,,,,,
25-TC08,2025,HUANING,2025-08-18 05:00:00,,,,,
25-TC08,2025,HUANING,2025-08-18 11:00:00,,,,,
25-TC08,2025,HUANING,2025-08-18 17:00:00,,,,,
25-TC08,2025,HUANING,2025-08-18 23:00:00,,,,,
25-TC08,2025,HUANING,2025-08-19 05:00:00,,,,,
25-TC08,2025,HUANING,2025-08-19 11:00:00,,,,,
25-TC09,2025,ISANG,2025-08-22 11:00:00,Ilocos Norte; Nueva Ecija; Ilocos Sur; Pangasinan; La Union; Benguet; Aurora; Ifugao,,,,
25-TC09,2025,ISANG,2025-08-22 14:00:00,Ilocos Norte; Nueva Ecija; Ilocos Sur; Pangasinan; La Union; Benguet; Aurora; Ifugao,,,,
25-TC09,2025,ISANG,2025-08-22 17:00:00,Ilocos Norte; Nueva Ecija; Ilocos Sur; Pangasinan; La Union; Benguet; Aurora; Ifugao,,,,
25-TC09,2025,ISANG,2025-08-22 20:00:00,Ilocos Norte; Nueva Ecija; Ilocos Sur; Pangasinan; La Union; Benguet; Aurora; Ifugao,,,,
25-TC09,2025,ISANG,2025-08-22 23:00:00,Mountain Province; Ilocos Norte; Nueva Ecija; Ilocos Sur; Pangasinan; La Union; Benguet; Kalinga; Ifugao; Abra,,,,
25-TC09,2025,ISANG,2025-08-23 05:00:00,Benguet; Cagayan; Rizal,,,,
25-TC09,2025,ISANG,2025-08-23 11:00:00,,,,,
25-TC10,2025,JACINTO,2025-08-28 11:00:00,,,,,
25-TC10,2025,JACINTO,2025-08-28 17:00:00,,,,,
25-TC10,2025,JACINTO,2025-08-28 23:00:00,,,,,
25-TC11,2025,KIKO,2025-09-03 11:00:00,,,,,
25-TC11,2025,KIKO,2025-09-03 17:00:00,,,,,
25-TC12,2025,LANNIE,2025-09-06 05:00:00,,,,,
25-TC12,2025,LANNIE,2025-09-06 11:00:00,,,,,
25-TC13,2025,MIRASOL,2025-09-16 17:00:00,Mountain Province; Camarines Norte; Ilocos Norte; Kalinga; Apayao; Ifugao; Abra,,,,
25-TC13,2025,MIRASOL,2025-09-16 20:00:00,NCR; Ilocos Sur,,,,
25-TC13,2025,MIRASOL,2025-09-16 23:00:00,Mountain Province; Ilocos Norte; Kalinga; Apayao; Aurora; Ifugao; Abra,,,,
25-TC13,2025,MIRASOL,2025-09-17 02:00:00,Mountain Province; Ilocos Norte; Kalinga; Apayao; Aurora; Ifugao; Abra,,,,
25-TC13,2025,MIRASOL,2025-09-17 05:00:00,Mountain Province; Benguet; Kalinga; Apayao; Aurora; Ifugao; Abra,,,,
25-TC13,2025,MIRASOL,2025-09-17 08:00:00,Mountain Province; Benguet; Kalinga; Apayao; Aurora; Ifugao; Abra,,,,
25-TC13,2025,MIRASOL,2025-09-17 11:00:00,Mountain Province; Ilocos Norte; Ilocos Sur; Pangasinan; La Union; Benguet; Kalinga; Ifugao,,,,
25-TC13,2025,MIRASOL,2025-09-17 14:00:00,Mountain Province; Ilocos Norte; Ilocos Sur; Pangasinan; La Union; Benguet; Kalinga; Ifugao,,,,
25-TC13,2025,MIRASOL,2025-09-17 17:00:00,Nueva Vizcaya; Kalinga; Quirino; Apayao; Quezon; Abra,,,,
25-TC13,2025,MIRASOL,2025-09-17 20:00:00,NCR; Ilocos Norte; Ilocos Sur,,,,
25-TC13,2025,MIRASOL,2025-09-17 23:00:00,Ilocos Norte; Ilocos Sur,,,,
25-TC13,2025,MIRASOL,2025-09-18 02:00:00,,,,,
25-TC13,2025,MIRASOL,2025-09-18 05:00:00,Ilocos Norte,,,,
25-TC13,2025,MIRASOL,2025-09-18 11:00:00,,,,,
25-TC14,2025,NANDO,2025-09-17 23:00:00,,,,,
25-TC14,2025,NANDO,2025-09-18 05:00:00,,,,,
25-TC14,2025,NANDO,2025-09-18 11:00:00,,,,,
25-TC14,2025,NANDO,2025-09-18 17:00:00,,,,,
25-TC14,2025,NANDO,2025-09-18 23:00:00,,,,,
25-TC14,2025,NANDO,2025-09-19 05:00:00,,,,,
25-TC14,2025,NANDO,2025-09-19 11:00:00,,,,,
25-TC14,2025,NANDO,2025-09-19 17:00:00,,,,,
25-TC14,2025,NANDO,2025-09-19 23:00:00,,,,,
25-TC14,2025,NANDO,2025-09-20 05:00:00,,,,,
25-TC14,2025,NANDO,2025-09-20 11:00:00,,,,,
25-TC14,2025,NANDO,2025-09-20 17:00:00,,,,,
25-TC14,2025,NANDO,2025-09-20 23:00:00,Nueva Ecija; Rizal,,,,
25-TC14,2025,NANDO,2025-09-21 05:00:00,Quezon,Apayao,,,
25-TC14,2025,NANDO,2025-09-21 11:00:00,,Ilocos Norte; Kalinga; Apayao; Quezon; Rizal,,,
25-TC14,2025,NANDO,2025-09-21 17:00:00,Pampanga; Bulacan,NCR; Mountain Province; Ilocos Norte; Ilocos Sur; Kalinga; Quirino; Apayao; Quezon; Abra,Cagayan,,
25-TC14,2025,NANDO,2025-09-21 20:00:00,Pampanga; Bulacan,NCR; Mountain Province; Ilocos Norte; Ilocos Sur,Batanes; Cagayan,,
25-TC14,2025,NANDO,2025-09-21 23:00:00,Nueva Ecija; Ilocos Sur; Pangasinan; La Union; Pampanga; Zambales; Benguet; Bulacan; Aurora; Quezon; Tarlac,Mountain Province; Kalinga; Ifugao; Abra,Apayao; Rizal,,
25-TC14,2025,NANDO,2025-09-22 02:00:00,Nueva Ecija; Pangasinan; La Union; Pampanga; Zambales; Bulacan; Aurora; Quezon; Tarlac,NCR; Ilocos Sur,Apayao; Rizal,Cagayan,
25-TC14,2025,NANDO,2025-09-22 05:00:00,Nueva Ecija; Pangasinan; Pampanga; Zambales; Bulacan; Aurora; Quezon; Tarlac,Nueva Vizcaya; Ilocos Sur; La Union,Ilocos Norte; Apayao,Cagayan,
25-TC14,2025,NANDO,2025-09-22 08:00:00,Nueva Ecija; Pangasinan; Pampanga; Zambales; Bulacan; Aurora; Quezon; Tarlac,Nueva Vizcaya; Ilocos Sur; La Union,Apayao; Rizal,Ilocos Norte; Cagayan,Camiguin
25-TC14,2025,NANDO,2025-09-22 11:00:00,Nueva Ecija; Pangasinan; Pampanga; Zambales; Bulacan; Aurora; Quezon; Tarlac,Nueva Vizcaya; Ilocos Sur; La Union,Apayao; Rizal,Ilocos Norte,
25-TC14,2025,NANDO,2025-09-22 14:00:00,Nueva Ecija; Pangasinan; Pampanga; Zambales; Bulacan; Aurora; Quezon; Tarlac,Nueva Vizcaya; Ilocos Sur; La Union,Apayao; Rizal,Ilocos Norte,
25-TC14,2025,NANDO,2025-09-22 17:00:00,Nueva Ecija; Pangasinan; Pampanga; Zambales; Bulacan; Aurora; Quezon; Tarlac,Nueva Vizcaya; Ilocos Sur; La Union,Apayao; Rizal,Ilocos Norte,
25-TC14,2025,NANDO,2025-09-22 20:00:00,Nueva Ecija; Pangasinan; Pampanga; Zambales; Bulacan; Aurora; Quezon; Tarlac,Mountain Province; Benguet; Kalinga; Ifugao; Abra,Apayao,Ilocos Norte,
25-TC14,2025,NANDO,2025-09-22 23:00:00,Nueva Ecija; Pangasinan; Pampanga; Zambales; Bulacan; Aurora; Quezon; Tarlac,Mountain Province; Benguet; Kalinga; Ifugao; Abra,Apayao; Rizal,Ilocos Norte; Cagayan,
25-TC14,2025,NANDO,2025-09-23 05:00:00,Nueva Ecija; Tarlac; Rizal,Mountain Province; Benguet; Kalinga,Cagayan,,
25-TC14,2025,NANDO,2025-09-23 11:00:00,Mountain Province; Ilocos Sur; Pangasinan; La Union; Benguet; Kalinga; Quirino; Ifugao; Abra,Ilocos Norte; Cagayan; Apayao,,,
25-TC14,2025,NANDO,2025-09-23 17:00:00,Mountain Province; Ilocos Norte; Ilocos Sur; Pangasinan; La Union; Benguet; Kalinga; Apayao; Ifugao; Abra,,,,
25-TC14,2025,NANDO,2025-09-23 23:00:00,Ilocos Norte; Ilocos Sur; Abra,,,,
25-TC14,2025,NANDO,2025-09-24 05:00:00,,,,,
25-TC15,2025,OPONG,2025-09-23 17:00:00,,,,,
25-TC15,2025,OPONG,2025-09-23 23:00:00,,,,,
25-TC15,2025,OPONG,2025-09-24 05:00:00,,,,,
25-TC15,2025,OPONG,2025-09-24 11:00:00,Northern Samar; Eastern Samar,,,,
25-TC15,2025,OPONG,2025-09-24 17:00:00,Camarines Sur; Catanduanes; Sorsogon; Masbate; Albay; Leyte,Eastern Samar,,,
25-TC15,2025,OPONG,2025-09-24 23:00:00,NCR; Batangas; Leyte,Eastern Samar,,,
25-TC15,2025,OPONG,2025-09-25 05:00:00,Aurora; Iloilo,Sorsogon,,,
25-TC15,2025,OPONG,2025-09-25 08:00:00,,,,,
25-TC15,2025,OPONG,2025-09-25 11:00:00,Mountain Province; Benguet,Masbate,,,
25-TC15,2025,OPONG,2025-09-25 14:00:00,Mountain Province; Benguet; Ifugao,Marinduque; Romblon,,,
25-TC15,2025,OPONG,2025-09-25 17:00:00,Mountain Province; Benguet; Ifugao,Quezon,Masbate,,
25-TC15,2025,OPONG,2025-09-25 20:00:00,Mountain Province; Benguet,Aklan,Masbate,,
25-TC15,2025,OPONG,2025-09-25 23:00:00,Mountain Province; Ilocos Sur; Benguet,Oriental Mindoro; Batangas; Cavite; Laguna; Rizal,Biliran; Leyte,Masbate,
25-TC15,2025,OPONG,2025-09-26 02:00:00,Mountain Province; Ifugao,NCR; Pampanga; Bulacan; Bataan,Leyte,Masbate,
25-TC15,2025,OPONG,2025-09-26 05:00:00,Mountain Province; Benguet; Ifugao,Pampanga; Zambales; Bulacan; Bataan,,,
25-TC15,2025,OPONG,2025-09-26 08:00:00,,Pampanga; Zambales; Bulacan; Bataan,Aklan,,
25-TC15,2025,OPONG,2025-09-26 11:00:00,Camarines Norte; Bulacan,Quezon,Oriental Mindoro; Marinduque; Batangas; Romblon,,
25-TC15,2025,OPONG,2025-09-26 14:00:00,Palawan,Iloilo; Laguna; Quezon,Oriental Mindoro; Marinduque; Batangas; Romblon,,
25-TC15,2025,OPONG,2025-09-26 17:00:00,NCR; Camarines Norte; Catanduanes; Sorsogon; Bulacan; Masbate; Cavite; Laguna; Quezon; Albay; Rizal,Marinduque; Romblon,Occidental Mindoro,,
25-TC15,2025,OPONG,2025-09-26 20:00:00,Camarines Norte; Marinduque; Batangas; Romblon; Quezon,Occidental Mindoro,,,
25-TC15,2025,OPONG,2025-09-26 23:00:00,Quezon,Abra,,,
25-TC15,2025,OPONG,2025-09-27 05:00:00,Batangas,,,,
25-TC15,2025,OPONG,2025-09-27 11:00:00,,,,,
25-TC16,2025,PAOLO,2025-10-01 11:00:00,,,,,
25-TC16,2025,PAOLO,2025-10-01 17:00:00,Catanduanes,,,,
25-TC16,2025,PAOLO,2025-10-01 23:00:00,Quirino; Aurora,,,,
25-TC16,2025,PAOLO,2025-10-02 05:00:00,Pampanga,,,,
25-TC16,2025,PAOLO,2025-10-02 11:00:00,Camarines Norte; Quezon,Quirino; Aurora,,,
25-TC16,2025,PAOLO,2025-10-02 14:00:00,Pampanga,Nueva Vizcaya; Quirino; Quezon,,,
25-TC16,2025,PAOLO,2025-10-02 17:00:00,Camarines Norte; Pampanga; Quezon,Aurora; Ifugao,,,
25-TC16,2025,PAOLO,2025-10-02 20:00:00,Pampanga,Ilocos Sur,,,
25-TC16,2025,PAOLO,2025-10-02 23:00:00,Catanduanes; Nueva Ecija; Pangasinan; Bulacan,Ilocos Norte; Benguet; Kalinga; Apayao; Abra,Quirino; Aurora,,
25-TC16,2025,PAOLO,2025-10-03 02:00:00,Ilocos Norte; Catanduanes; Nueva Ecija; Pangasinan; Bulacan,Kalinga; Apayao,Mountain Province; Nueva Vizcaya; Benguet; Ifugao; Quezon; Abra,,
25-TC16,2025,PAOLO,2025-10-03 05:00:00,Pangasinan,,,,
25-TC16,2025,PAOLO,2025-10-03 08:00:00,Ilocos Norte; Nueva Ecija; Bulacan; Apayao; Tarlac,Ilocos Sur; Pangasinan; La Union,Mountain Province; Benguet; Ifugao; Abra,,
25-TC16,2025,PAOLO,2025-10-03 11:00:00,Nueva Ecija; Pampanga; Bulacan; Tarlac,Pangasinan,NCR,Mountain Province; Nueva Vizcaya; Benguet; Ifugao; Quezon; Abra,
25-TC16,2025,PAOLO,2025-10-03 14:00:00,Camarines Norte; Ilocos Norte; Pampanga; Zambales; Bulacan; Quezon; Tarlac,Nueva Ecija; Pangasinan; Aurora; Rizal,NCR; Kalinga,Mountain Province; Benguet; Ifugao; Abra,
25-TC16,2025,PAOLO,2025-10-03 17:00:00,Nueva Ecija; Pampanga; Zambales; Bulacan; Tarlac,Isabela; Quirino; Aurora; Quezon,Mountain Province; Kalinga; Ifugao,,
25-TC16,2025,PAOLO,2025-10-03 20:00:00,Nueva Vizcaya; Nueva Ecija; Pampanga; Zambales; Batanes; Bulacan; Cagayan; Isabela; Quirino; Aurora; Tarlac,Abra,NCR; La Union,,
25-TC16,2025,PAOLO,2025-10-03 23:00:00,Pampanga; Bulacan; Tarlac,NCR; Pangasinan; La Union,,,
25-TC16,2025,PAOLO,2025-10-04 11:00:00,,,,,
25-TC17,2025,QUEDAN,2025-10-09 17:00:00,,,,,
25-TC17,2025,QUEDAN,2025-10-09 23:00:00,,,,,
25-TC17,2025,QUEDAN,2025-10-10 05:00:00,,,,,
25-TC18,2025,RAMIL,2025-10-17 05:00:00,Sorsogon,,,,
25-TC18,2025,RAMIL,2025-10-17 11:00:00,,,,,
